Date,NVDA_Price,Strike,Contracts,Premium,PnL,Capital,VIX,Status,Peak,Drawdown_%
2022-02-07,23.90402603149414,22.71215665829226,1,40,40.0,55953.35233161161,33.55171677172568,OTM,55953.35233161161,0.0
2022-02-14,23.597606658935547,22.569449661306958,1,40,40.0,55993.35233161161,31.10401035337804,OTM,55993.35233161161,0.0
2022-02-21,24.111637115478516,22.286779319358317,1,40,40.0,56033.35233161161,31.022828940022503,OTM,56033.35233161161,0.0
2022-02-28,22.896825790405273,22.738492655361792,1,40,40.0,56073.35233161161,31.426732820698913,OTM,56073.35233161161,0.0
2022-03-07,22.06226348876953,21.57593500703786,1,40,40.0,56113.35233161161,31.639998897016408,OTM,56113.35233161161,0.0
2022-03-14,26.40782356262207,20.848535348929513,1,40,40.0,56153.35233161161,30.868395533919127,OTM,56153.35233161161,0.0
2022-03-21,27.64470672607422,24.288247631869357,1,40,40.0,56193.35233161161,38.15144126117271,OTM,56193.35233161161,0.0
2022-03-28,26.666379928588867,25.38542975833561,1,40,40.0,56233.35233161161,38.5732331208945,OTM,56233.35233161161,0.0
2022-04-04,23.07952117919922,24.549142651611664,1,40,-77.56971779299562,56155.782613818614,37.90166894766515,ASSIGNED_ABSORBED,56233.35233161161,-0.13794254579660187
2022-04-11,21.221696853637695,21.034989096303704,1,40,40.0,56195.782613818614,40.5522294486934,OTM,56233.35233161161,-0.06681038251364929
2022-04-18,19.48167610168457,19.457855091145266,1,40,40.0,56235.782613818614,38.974037364994615,OTM,56235.782613818614,0.0
2022-04-25,18.515323638916016,17.806529098172856,1,40,40.0,56275.782613818614,39.80208944477452,OTM,56275.782613818614,0.0
2022-05-02,18.643102645874023,16.97349672684397,1,40,40.0,56315.782613818614,39.0196114214573,OTM,56315.782613818614,0.0
2022-05-09,17.675765991210938,17.08425932505237,1,40,40.0,56355.782613818614,39.11825812644302,OTM,56355.782613818614,0.0
2022-05-16,16.66549301147461,16.187857435720186,1,40,40.0,56395.782613818614,39.280613774547646,OTM,56395.782613818614,0.0
2022-05-23,18.778873443603516,15.27158899112279,1,40,40.0,56435.782613818614,39.12550250985554,OTM,56435.782613818614,0.0
2022-05-30,18.688030242919922,17.01053422234775,1,40,40.0,56475.782613818614,42.16174749800433,OTM,56475.782613818614,0.0
2022-06-06,16.94859504699707,16.9336508330002,1,40,40.0,56515.782613818614,42.078316277790776,OTM,56515.782613818614,0.0
2022-06-13,15.856231689453125,15.76024255030981,1,40,40.0,56555.782613818614,35.22428808169897,OTM,56555.782613818614,0.0
2022-06-20,17.100370407104492,14.815035926514135,1,40,40.0,56595.782613818614,33.94061481742567,OTM,56595.782613818614,0.0
2022-06-27,14.501263618469238,15.825735807770174,1,40,-65.95777514407487,56529.82483867454,36.50016775529511,ASSIGNED_ABSORBED,56595.782613818614,-0.11654185541374483
2022-07-04,15.814294815063477,13.387258608076955,1,40,40.0,56569.82483867454,37.15863274688701,OTM,56595.782613818614,-0.04586521105502989
2022-07-11,15.738409996032715,14.497506434695433,1,40,40.0,56609.82483867454,39.01750102612135,OTM,56609.82483867454,0.0
2022-07-18,17.29307746887207,14.462333845952926,1,40,40.0,56649.82483867454,38.387155331036126,OTM,56649.82483867454,0.0
2022-07-25,18.135818481445312,15.799027278025438,1,40,40.0,56689.82483867454,39.92037443727776,OTM,56689.82483867454,0.0
2022-08-01,18.96057891845703,16.546529224376503,1,40,40.0,56729.82483867454,40.27711187126526,OTM,56729.82483867454,0.0
2022-08-08,18.680997848510742,17.31541777672124,1,40,40.0,56769.82483867454,40.02756009060503,OTM,56769.82483867454,0.0
2022-08-15,17.822282791137695,17.09966941133618,1,40,40.0,56809.82483867454,39.41651483424047,OTM,56809.82483867454,0.0
2022-08-22,16.23566246032715,16.43317325759474,1,40,24.1991362185928,56834.023974893134,37.48199384611058,ASSIGNED_ABSORBED,56834.023974893134,0.0
2022-08-29,13.626575469970703,14.905043519968068,1,40,-62.27744399978917,56771.746530893346,38.639884503839596,ASSIGNED_ABSORBED,56834.023974893134,-0.10957774875715279
2022-09-05,14.369736671447754,12.397325883478961,1,40,40.0,56811.746530893346,41.020462289772425,OTM,56834.023974893134,-0.03919737235151537
2022-09-12,13.18216323852539,13.06618692268685,1,40,40.0,56851.746530893346,41.16618838180621,OTM,56851.746530893346,0.0
2022-09-19,12.500981330871582,12.005323219565579,1,40,40.0,56891.746530893346,40.750899633691816,OTM,56891.746530893346,0.0
2022-09-26,12.124433517456055,11.504160792369058,1,40,40.0,56931.746530893346,38.000354732988896,OTM,56931.746530893346,0.0
2022-10-03,12.061509132385254,11.23500902698125,1,40,40.0,56971.746530893346,36.15968949109768,OTM,56971.746530893346,0.0
2022-10-10,11.21352767944336,11.176784708189158,1,40,40.0,57011.746530893346,36.15767929921418,OTM,57011.746530893346,0.0
2022-10-17,12.451041221618652,10.492862850997263,1,40,40.0,57051.746530893346,33.53756687932729,OTM,57051.746530893346,0.0
2022-10-24,13.817398071289062,11.538809264294205,1,40,40.0,57091.746530893346,36.133005914649665,OTM,57091.746530893346,0.0
2022-10-31,14.139012336730957,12.697050330767372,1,40,40.0,57131.746530893346,38.387738872167134,OTM,57131.746530893346,0.0
2022-11-07,16.30740737915039,12.977224481457432,1,40,40.0,57171.746530893346,38.70115017167333,OTM,57171.746530893346,0.0
2022-11-14,15.390510559082031,14.750517793575872,1,40,40.0,57211.746530893346,42.538136997555114,OTM,57211.746530893346,0.0
2022-11-21,16.25047492980957,13.955589558991406,1,40,40.0,57251.746530893346,41.8928374907682,OTM,57251.746530893346,0.0
2022-11-28,16.860061645507812,14.961481599964014,1,40,40.0,57291.746530893346,37.87948660977962,OTM,57291.746530893346,0.0
2022-12-05,16.984941482543945,15.532341047614802,1,40,40.0,57331.746530893346,37.71481467076816,OTM,57331.746530893346,0.0
2022-12-12,16.555349349975586,15.753155868854606,1,40,40.0,57371.746530893346,35.91860579019479,OTM,57371.746530893346,0.0
2022-12-19,15.191637992858887,15.389862633976547,1,40,24.142028710587198,57395.88855960393,35.306292674701524,ASSIGNED_ABSORBED,57395.88855960393,0.0
2022-12-26,14.600197792053223,14.0431368990479,1,40,40.0,57435.88855960393,36.806625911483884,OTM,57435.88855960393,0.0
2023-01-02,14.844965934753418,13.471706968064694,1,40,40.0,57475.88855960393,37.29466525170437,OTM,57475.88855960393,0.0
2023-01-09,16.883039474487305,13.774797305043604,1,40,40.0,57515.88855960393,35.79383885295988,OTM,57515.88855960393,0.0
