Period,Ticker,Market_Type,Strategy,Description,Final_Capital,Total_Return_%,Annualized_%,Max_DD_%,Win_Rate_%,Sharpe,Total_Trades,Years,Blown_Up,Stopped_Out,Over_100%,Safe_100%
Bear_Market_2022,COIN,stock,Weekly_Momentum_AllIn,Weekly all-in only after up weeks,94698.77193258761,89.39754386517522,93.28101842054224,-2.252687139553154,82.35294117647058,1.0528534968566088,17,0.9691991786447639,False,False,False,False
Bear_Market_2022,COIN,stock,Weekly_Vol_Adaptive,"Weekly, size by volatility (10-100%)",85104.38999100942,70.20877998201884,59.87589777799873,-2.164262999863547,81.03448275862068,1.0784723526406288,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,COIN,stock,Daily_Vol_Adaptive,"Daily, size by volatility",72463.36435558788,44.92672871117576,37.76779911529018,-12.422075677924948,71.67235494880546,0.15055223647943708,293,1.158110882956879,False,False,False,False
Bear_Market_2022,COIN,stock,Weekly_Kelly_Full,Weekly with full Kelly sizing,103085.96603127151,106.17193206254302,89.3336789781531,-2.0075933457064026,81.03448275862068,1.173836629052722,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,COIN,stock,Weekly_Kelly_Half,Weekly with half Kelly (safer),79922.45080553951,59.844901611079024,51.2559676247563,-2.0075933457064026,81.03448275862068,0.9953042020800177,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,COIN,stock,Weekly_Ladder_3strikes,"Weekly ladder: 95%, 97%, 100%",153468.0252295744,206.93605045914882,168.9652947435748,-3.641581554619253,93.10344827586206,1.4246896031869827,58,1.1334702258726899,False,False,True,True
Bear_Market_2022,COIN,stock,Weekly_MonthStart_AllIn,"Weekly all-in, only first week of month",72646.7096766775,45.29341935335501,41.636215670856316,-12.29170390341772,69.23076923076923,0.48541255034272857,13,1.0732375085557837,False,False,False,False
Bear_Market_2022,COIN,stock,Weekly_Avoid_OpEx,"Weekly all-in, skip options expiry weeks",325447.2045832042,550.8944091664084,422.05556243258144,-12.802614500180079,82.22222222222221,0.8279789778176758,45,1.1334702258726899,False,False,True,True
Bear_Market_2022,COIN,stock,Weekly_50_Daily_5,Weekly 50% + Daily 5% overlay,171990.84514558004,243.98169029116005,197.4105345824865,-5.823506859083679,81.03448275862068,0.9289825044163127,58,1.1334702258726899,False,False,True,True
Bear_Market_2022,COIN,stock,Portfolio_Equal_Weight,Weekly all-in split across 5 stocks,279522.5423499131,459.04508469982625,356.49104312664156,-13.158804021989084,81.03448275862068,0.7964679868037747,58,1.1334702258726899,False,False,True,True
Bear_Market_2022,COIN,stock,Portfolio_Vol_Weight,"Weekly, weight by inverse volatility",279522.5423499131,459.04508469982625,356.49104312664156,-13.158804021989084,81.03448275862068,0.7964679868037747,58,1.1334702258726899,False,False,True,True
Bear_Market_2022,COIN,stock,Weekly_Double_After_Loss,"Weekly, double position after loss",130794.41119379441,161.58882238758883,133.5839567925885,-5.656449001816599,87.93103448275862,1.0001407019565707,58,1.1334702258726899,False,False,True,True
Bear_Market_2022,AMD,stock,Weekly_All_In_ATM,"Weekly ATM, 100% capital - proven winner",201191.98227929728,302.3839645585946,241.54036343341602,-10.51102068867026,87.93103448275862,0.7605553538897281,58,1.1334702258726899,False,False,True,True
Bear_Market_2022,AMD,stock,Weekly_All_In_95,"Weekly 5% OTM, 100% capital - safer",217747.44864768194,335.4948972953639,266.2186851213123,-6.507971060144816,94.82758620689656,1.1728366752514199,58,1.1334702258726899,False,False,True,True
Bear_Market_2022,AMD,stock,Weekly_All_In_97,"Weekly 3% OTM, 100% capital",178476.71115190332,256.95342230380663,207.2837101610817,-8.342486302044358,94.82758620689656,0.9118080164626143,58,1.1334702258726899,False,False,True,True
Bear_Market_2022,AMD,stock,Daily_50pct_ATM,Daily ATM with 50% capital - safer compounding,70536.83277160705,41.0736655432141,34.599320954039904,-9.711431664544582,66.21160409556313,0.12470059332225555,293,1.158110882956879,False,False,False,False
Bear_Market_2022,AMD,stock,Daily_75pct_ATM,Daily ATM with 75% capital,85574.20931292181,71.14841862584362,59.04195228747007,-14.961550864851933,66.21160409556313,0.12459392297836665,293,1.158110882956879,False,False,False,False
Bear_Market_2022,AMD,stock,Daily_50pct_OTM5,Daily 5% OTM with 50% capital,221428.3862823433,342.8567725646866,261.43675087105294,-4.002345387938621,94.88054607508532,0.9366701506329892,293,1.158110882956879,False,False,True,True
Bear_Market_2022,AMD,stock,Weekly_All_In_ATM_SL20,"Weekly ATM 100%, stop at -20%",201191.98227929728,302.3839645585946,241.54036343341602,-10.51102068867026,87.93103448275862,0.7605553538897281,58,1.1334702258726899,False,False,True,True
Bear_Market_2022,AMD,stock,Weekly_All_In_ATM_SL30,"Weekly ATM 100%, stop at -30%",201191.98227929728,302.3839645585946,241.54036343341602,-10.51102068867026,87.93103448275862,0.7605553538897281,58,1.1334702258726899,False,False,True,True
Bear_Market_2022,AMD,stock,Weekly_75pct_ATM_SL25,"Weekly ATM 75%, stop at -25%",139156.39645829855,178.3127929165971,146.71058223265322,-7.52004236701728,87.93103448275862,0.8274928978738694,58,1.1334702258726899,False,False,True,True
Bear_Market_2022,AMD,stock,Daily_Compound_Max5,"Daily compounding, max 5% of capital per trade",57478.98132486338,14.957962649726761,12.7908771724085,-3.574556707221087,66.21160409556313,0.10985656372816585,293,1.158110882956879,False,False,False,False
Bear_Market_2022,AMD,stock,Daily_Compound_Max10,"Daily compounding, max 10% of capital per trade",57478.98132486338,14.957962649726761,12.7908771724085,-3.574556707221087,66.21160409556313,0.10985656372816585,293,1.158110882956879,False,False,False,False
Bear_Market_2022,AMD,stock,Daily_Momentum_50pct,Daily 50% capital only on up days,65414.20664405146,30.828413288102922,27.888253995213997,-5.193040277208064,82.5,0.356608155155106,120,1.0924024640657084,False,False,False,False
Bear_Market_2022,AMD,stock,Weekly_Momentum_AllIn,Weekly all-in only after up weeks,85165.3698440878,70.33073968817561,64.2516129739143,-3.2312888277438256,95.65217391304348,1.4644931477555483,23,1.0732375085557837,False,False,False,False
Bear_Market_2022,AMD,stock,Weekly_Vol_Adaptive,"Weekly, size by volatility (10-100%)",63373.34286237316,26.74668572474632,23.25809545411197,-2.1332424820937628,87.93103448275862,0.8526677894661663,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,AMD,stock,Daily_Vol_Adaptive,"Daily, size by volatility",68005.42922179132,36.010858443582634,30.417980860383096,-2.334892963876636,80.88737201365188,0.3156485882182386,293,1.158110882956879,False,False,False,False
Bear_Market_2022,AMD,stock,Weekly_Kelly_Full,Weekly with full Kelly sizing,67558.69340700765,35.117386814015305,30.412588632469518,-2.2631549751101865,87.93103448275862,0.8910842197723319,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,AMD,stock,Weekly_Kelly_Half,Weekly with half Kelly (safer),64760.04913500809,29.52009827001618,25.634540885980318,-1.152229018644469,87.93103448275862,0.9709867490355487,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,AMD,stock,Weekly_Ladder_3strikes,"Weekly ladder: 95%, 97%, 100%",93081.47231487652,86.16294462975304,73.0263844657237,-1.9228671648623192,94.82758620689656,1.3291639524525882,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,AMD,stock,Weekly_MonthStart_AllIn,"Weekly all-in, only first week of month",57777.20912347485,15.554418246949703,14.420018523999033,-9.297862019732248,76.92307692307693,0.2657477725021058,13,1.0732375085557837,False,False,False,False
Bear_Market_2022,AMD,stock,Weekly_Avoid_OpEx,"Weekly all-in, skip options expiry weeks",131143.41362800027,162.28682725600055,134.13375585753747,-10.665245415451398,86.66666666666667,0.6622213970182437,45,1.1334702258726899,False,False,True,True
Bear_Market_2022,AMD,stock,Weekly_50_Daily_5,Weekly 50% + Daily 5% overlay,92282.01736608488,84.56403473216976,71.71462794634371,-5.25177094620961,87.93103448275862,0.7863038430718131,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,AMD,stock,Portfolio_Equal_Weight,Weekly all-in split across 5 stocks,151985.9365773763,203.9718731547526,166.67236807817534,-9.70191522772612,87.93103448275862,0.7516319446148925,58,1.1334702258726899,False,False,True,True
Bear_Market_2022,AMD,stock,Portfolio_Vol_Weight,"Weekly, weight by inverse volatility",151985.9365773763,203.9718731547526,166.67236807817534,-9.70191522772612,87.93103448275862,0.7516319446148925,58,1.1334702258726899,False,False,True,True
Bear_Market_2022,AMD,stock,Weekly_Double_After_Loss,"Weekly, double position after loss",86870.57785029954,73.74115570059908,62.799584896989934,-3.638790563199505,94.82758620689656,1.0275926376767288,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,PLTR,stock,Weekly_All_In_ATM,"Weekly ATM, 100% capital - proven winner",107606.73593830524,115.21347187661048,96.64045456192159,-11.936846555322303,82.75862068965517,0.4789125856313793,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,PLTR,stock,Weekly_All_In_95,"Weekly 5% OTM, 100% capital - safer",119892.81497308637,139.78562994617275,116.3204613060965,-8.126547667502738,93.10344827586206,0.7805658366304009,58,1.1334702258726899,False,False,True,True
Bear_Market_2022,PLTR,stock,Weekly_All_In_97,"Weekly 3% OTM, 100% capital",106751.81584539376,113.50363169078751,95.26149184495935,-10.023795407204267,89.65517241379311,0.5644288272665291,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,PLTR,stock,Daily_50pct_ATM,Daily ATM with 50% capital - safer compounding,45141.66725779594,-9.71666548440812,-8.447911345774306,-26.562551532101963,62.45733788395904,-0.025291276613865158,293,1.158110882956879,False,False,False,False
Bear_Market_2022,PLTR,stock,Daily_75pct_ATM,Daily ATM with 75% capital,41815.36769683039,-16.369264606339218,-14.303142768393728,-38.12618470596334,62.45733788395904,-0.03005640416201406,293,1.158110882956879,False,False,False,False
Bear_Market_2022,PLTR,stock,Daily_50pct_OTM5,Daily 5% OTM with 50% capital,159776.70917788878,219.55341835577755,172.68469329126614,-9.374484053118147,91.12627986348123,0.5315685103579832,293,1.158110882956879,False,False,True,True
Bear_Market_2022,PLTR,stock,Weekly_All_In_ATM_SL20,"Weekly ATM 100%, stop at -20%",107606.73593830524,115.21347187661048,96.64045456192159,-11.936846555322303,82.75862068965517,0.4789125856313793,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,PLTR,stock,Weekly_All_In_ATM_SL30,"Weekly ATM 100%, stop at -30%",107606.73593830524,115.21347187661048,96.64045456192159,-11.936846555322303,82.75862068965517,0.4789125856313793,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,PLTR,stock,Weekly_75pct_ATM_SL25,"Weekly ATM 75%, stop at -25%",101637.1785372586,103.2743570745172,86.98413266683463,-11.83975627925515,82.75862068965517,0.47775663180381883,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,PLTR,stock,Daily_Compound_Max5,"Daily compounding, max 5% of capital per trade",49743.87109417602,-0.5122578116479563,-0.44247687664172863,-2.428586593007867,62.45733788395904,-0.014264976523896359,293,1.158110882956879,False,False,False,False
Bear_Market_2022,PLTR,stock,Daily_Compound_Max10,"Daily compounding, max 10% of capital per trade",49258.92679542822,-1.4821464091435628,-1.2810987948037145,-5.4431735268897325,62.45733788395904,-0.018942200265657485,293,1.158110882956879,False,False,False,False
Bear_Market_2022,PLTR,stock,Daily_Momentum_50pct,Daily 50% capital only on up days,55438.365697820234,10.876731395640467,9.708604665741106,-8.517385742033692,73.91304347826086,0.09018039195415978,92,1.1143052703627652,False,False,False,False
Bear_Market_2022,PLTR,stock,Weekly_Momentum_AllIn,Weekly all-in only after up weeks,71526.05280235421,43.05210560470843,39.59933787905305,-9.955133316769798,90.9090909090909,0.6010483373800815,22,1.0732375085557837,False,False,False,False
Bear_Market_2022,PLTR,stock,Weekly_Vol_Adaptive,"Weekly, size by volatility (10-100%)",62521.50802232016,25.043016044640314,21.795246742591303,-4.081460939069526,84.48275862068965,0.4469948686935417,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,PLTR,stock,Daily_Vol_Adaptive,"Daily, size by volatility",58337.04791665118,16.67409583330236,14.243307993586551,-8.476276999902261,73.72013651877133,0.09287233674250656,293,1.158110882956879,False,False,False,False
Bear_Market_2022,PLTR,stock,Weekly_Kelly_Full,Weekly with full Kelly sizing,67448.60611714519,34.89721223429038,30.225086147718017,-4.379290562652154,82.75862068965517,0.49646760663460177,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,PLTR,stock,Weekly_Kelly_Half,Weekly with half Kelly (safer),57647.85461717099,15.295709234341977,13.37947022545074,-2.1694278157633025,82.75862068965517,0.48766799037748776,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,PLTR,stock,Weekly_Ladder_3strikes,"Weekly ladder: 95%, 97%, 100%",74039.598554554,48.07919710910801,41.38969536334189,-4.809991895479715,89.65517241379311,0.6547886141628457,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,PLTR,stock,Weekly_MonthStart_AllIn,"Weekly all-in, only first week of month",53367.26636217612,6.734532724352234,6.260885063450505,-15.337945894338889,61.53846153846154,0.08557729143511048,13,1.0732375085557837,False,False,False,False
Bear_Market_2022,PLTR,stock,Weekly_Avoid_OpEx,"Weekly all-in, skip options expiry weeks",97137.88273270256,94.27576546540513,79.6620249526271,-11.092928282005813,82.22222222222221,0.553813253452649,45,1.1334702258726899,False,False,False,False
Bear_Market_2022,PLTR,stock,Weekly_50_Daily_5,Weekly 50% + Daily 5% overlay,88348.1353312825,76.69627066256498,65.24010537952434,-8.453413376837238,82.75862068965517,0.5056741553123316,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,PLTR,stock,Portfolio_Equal_Weight,Weekly all-in split across 5 stocks,94282.1622782803,88.5643245565606,74.99400555343856,-11.309490601818247,84.48275862068965,0.42470811980743456,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,PLTR,stock,Portfolio_Vol_Weight,"Weekly, weight by inverse volatility",94282.1622782803,88.5643245565606,74.99400555343856,-11.309490601818247,84.48275862068965,0.42470811980743456,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,PLTR,stock,Weekly_Double_After_Loss,"Weekly, double position after loss",88309.21186487493,76.61842372974986,65.17587644224854,-8.052422305992533,89.65517241379311,0.6131851534783797,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,AAPL,stock,Weekly_All_In_ATM,"Weekly ATM, 100% capital - proven winner",89022.24480929026,78.04448961858053,66.35194923227021,-3.309827843256563,84.48275862068965,0.954888127011919,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,AAPL,stock,Weekly_All_In_95,"Weekly 5% OTM, 100% capital - safer",98063.39006523993,96.12678013047986,81.17139098888752,0.0,100.0,2.2691446999620757,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,AAPL,stock,Weekly_All_In_97,"Weekly 3% OTM, 100% capital",95987.47739317072,91.97495478634143,77.78351936163924,0.0,100.0,2.255157146761471,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,AAPL,stock,Daily_50pct_ATM,Daily ATM with 50% capital - safer compounding,48053.69458882679,-3.8926108223464255,-3.3702386099783044,-7.3381445764881565,65.18771331058021,-0.0342209531732084,293,1.158110882956879,False,False,False,False
Bear_Market_2022,AAPL,stock,Daily_75pct_ATM,Daily ATM with 75% capital,46107.389177653626,-7.785221644692748,-6.759170479717258,-14.370019435851031,65.18771331058021,-0.0342209531732084,293,1.158110882956879,False,False,False,False
Bear_Market_2022,AAPL,stock,Daily_50pct_OTM5,Daily 5% OTM with 50% capital,93373.5692408998,86.7471384817996,71.48299407221232,-0.19791667426096285,99.65870307167235,1.7270720677284865,293,1.158110882956879,False,False,False,False
Bear_Market_2022,AAPL,stock,Weekly_All_In_ATM_SL20,"Weekly ATM 100%, stop at -20%",89022.24480929026,78.04448961858053,66.35194923227021,-3.309827843256563,84.48275862068965,0.954888127011919,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,AAPL,stock,Weekly_All_In_ATM_SL30,"Weekly ATM 100%, stop at -30%",89022.24480929026,78.04448961858053,66.35194923227021,-3.309827843256563,84.48275862068965,0.954888127011919,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,AAPL,stock,Weekly_75pct_ATM_SL25,"Weekly ATM 75%, stop at -25%",75034.78743806166,50.06957487612331,43.06505089897219,-2.27323522033,84.48275862068965,0.9727388094165696,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,AAPL,stock,Daily_Compound_Max5,"Daily compounding, max 5% of capital per trade",48053.69458882679,-3.8926108223464255,-3.3702386099783044,-7.3381445764881565,65.18771331058021,-0.0342209531732084,293,1.158110882956879,False,False,False,False
Bear_Market_2022,AAPL,stock,Daily_Compound_Max10,"Daily compounding, max 10% of capital per trade",48053.69458882679,-3.8926108223464255,-3.3702386099783044,-7.3381445764881565,65.18771331058021,-0.0342209531732084,293,1.158110882956879,False,False,False,False
Bear_Market_2022,AAPL,stock,Daily_Momentum_50pct,Daily 50% capital only on up days,61065.93438218586,22.131868764371713,20.083805914851194,-0.9311246136501712,92.36111111111111,0.81135282037287,144,1.0924024640657084,False,False,False,False
Bear_Market_2022,AAPL,stock,Weekly_Momentum_AllIn,Weekly all-in only after up weeks,69891.77604841164,39.783552096823286,36.62500146747614,0.0,100.0,2.602453537401294,30,1.0732375085557837,False,False,False,False
Bear_Market_2022,AAPL,stock,Weekly_Vol_Adaptive,"Weekly, size by volatility (10-100%)",59784.79054702759,19.569581094055174,17.07942696489111,-0.04709799518511119,98.27586206896551,2.6262346205356737,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,AAPL,stock,Daily_Vol_Adaptive,"Daily, size by volatility",65175.417982757666,30.350835965515333,25.718134140558902,-1.505896311270108,88.73720136518772,0.5458574505393456,293,1.158110882956879,False,False,False,False
Bear_Market_2022,AAPL,stock,Weekly_Kelly_Full,Weekly with full Kelly sizing,59738.459557113645,19.47691911422729,16.999375154129904,-0.9082152061471459,84.48275862068965,1.0207313870065529,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,AAPL,stock,Weekly_Kelly_Half,Weekly with half Kelly (safer),59738.459557113645,19.47691911422729,16.999375154129904,-0.9082152061471459,84.48275862068965,1.0207313870065529,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,AAPL,stock,Weekly_Ladder_3strikes,"Weekly ladder: 95%, 97%, 100%",81418.00860771173,62.83601721542345,53.75034050245764,0.0,100.0,2.5357791054362786,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,AAPL,stock,Weekly_MonthStart_AllIn,"Weekly all-in, only first week of month",53699.36090511472,7.398721810229443,6.876873205565159,-1.725748580334717,69.23076923076923,0.48045407151105596,13,1.0732375085557837,False,False,False,False
Bear_Market_2022,AAPL,stock,Weekly_Avoid_OpEx,"Weekly all-in, skip options expiry weeks",75573.80373057075,51.14760746114151,43.97136647050737,-3.1813989597828467,82.22222222222221,0.9001628621575982,45,1.1334702258726899,False,False,False,False
Bear_Market_2022,AAPL,stock,Weekly_50_Daily_5,Weekly 50% + Daily 5% overlay,62777.06553027792,25.55413106055584,22.23435848613482,-1.780174614465162,84.48275862068965,0.8255889824427483,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,AAPL,stock,Portfolio_Equal_Weight,Weekly all-in split across 5 stocks,89426.94233537382,78.85388467074765,67.01896135220093,-0.17315839334550834,98.27586206896551,2.0123317104102916,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,AAPL,stock,Portfolio_Vol_Weight,"Weekly, weight by inverse volatility",89426.94233537382,78.85388467074765,67.01896135220093,-0.17315839334550834,98.27586206896551,2.0123317104102916,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,AAPL,stock,Weekly_Double_After_Loss,"Weekly, double position after loss",65026.95876147564,30.05391752295128,26.091261664712604,0.0,100.0,1.9591954292140181,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,AAPL,stock,Weekly_Safe_Periods,"Weekly all-in, skip high-vol periods",51075.65815112626,2.1513163022525257,74.24828103178773,0.0,100.0,1.8425661742193742,3,0.038329911019849415,False,False,False,False
Bear_Market_2022,MSFT,stock,Weekly_All_In_ATM,"Weekly ATM, 100% capital - proven winner",78621.02111348923,57.24204222697846,49.080898633575785,-3.012769767536872,81.03448275862068,0.7130091848489198,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,MSFT,stock,Weekly_All_In_95,"Weekly 5% OTM, 100% capital - safer",89550.51529965896,79.10103059931792,67.22256025280637,0.0,100.0,2.2104742265844854,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,MSFT,stock,Weekly_All_In_97,"Weekly 3% OTM, 100% capital",84014.70696671448,68.02941393342896,58.06851579572738,-0.8700165585190135,98.27586206896551,1.6323605123768268,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,MSFT,stock,Daily_50pct_ATM,Daily ATM with 50% capital - safer compounding,46163.11269336416,-7.673774613271686,-6.661876011235613,-17.644165918674826,64.84641638225256,-0.03760116355298681,293,1.158110882956879,False,False,False,False
Bear_Market_2022,MSFT,stock,Daily_75pct_ATM,Daily ATM with 75% capital,46163.11269336416,-7.673774613271686,-6.661876011235613,-17.644165918674826,64.84641638225256,-0.03760116355298681,293,1.158110882956879,False,False,False,False
Bear_Market_2022,MSFT,stock,Daily_50pct_OTM5,Daily 5% OTM with 50% capital,96077.32084008433,92.15464168016865,75.7622055418594,-0.5976368470082154,99.31740614334471,2.338425690046819,293,1.158110882956879,False,False,False,False
Bear_Market_2022,MSFT,stock,Weekly_All_In_ATM_SL20,"Weekly ATM 100%, stop at -20%",78621.02111348923,57.24204222697846,49.080898633575785,-3.012769767536872,81.03448275862068,0.7130091848489198,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,MSFT,stock,Weekly_All_In_ATM_SL30,"Weekly ATM 100%, stop at -30%",78621.02111348923,57.24204222697846,49.080898633575785,-3.012769767536872,81.03448275862068,0.7130091848489198,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,MSFT,stock,Weekly_75pct_ATM_SL25,"Weekly ATM 75%, stop at -25%",67917.34033782435,35.834680675648706,31.023192823036183,-2.490455531746452,81.03448275862068,0.6737573480995008,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,MSFT,stock,Daily_Compound_Max5,"Daily compounding, max 5% of capital per trade",46163.11269336416,-7.673774613271686,-6.661876011235613,-17.644165918674826,64.84641638225256,-0.03760116355298681,293,1.158110882956879,False,False,False,False
Bear_Market_2022,MSFT,stock,Daily_Compound_Max10,"Daily compounding, max 10% of capital per trade",46163.11269336416,-7.673774613271686,-6.661876011235613,-17.644165918674826,64.84641638225256,-0.03760116355298681,293,1.158110882956879,False,False,False,False
Bear_Market_2022,MSFT,stock,Daily_Momentum_50pct,Daily 50% capital only on up days,61695.14311471153,23.390286229423058,20.647078285967567,-2.1284587682638434,88.70967741935483,0.4872385903961769,124,1.1197809719370295,False,False,False,False
Bear_Market_2022,MSFT,stock,Weekly_Momentum_AllIn,Weekly all-in only after up weeks,61684.399871222326,23.36879974244465,21.61342109487365,-0.7193273227659147,95.83333333333334,1.5022006908179,24,1.0732375085557837,False,False,False,False
Bear_Market_2022,MSFT,stock,Weekly_Vol_Adaptive,"Weekly, size by volatility (10-100%)",65565.27237383292,31.130544747665844,27.011723351162132,-0.7259020800823753,91.37931034482759,1.5249704990765185,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,MSFT,stock,Daily_Vol_Adaptive,"Daily, size by volatility",76312.5477536547,52.625095507309396,44.06432496732289,-1.7494106859463183,88.05460750853243,0.51590382942591,293,1.158110882956879,False,False,False,False
Bear_Market_2022,MSFT,stock,Weekly_Kelly_Full,Weekly with full Kelly sizing,64746.135147663525,29.49227029532705,25.61072598011762,-2.490455531746452,81.03448275862068,0.6748259154961832,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,MSFT,stock,Weekly_Kelly_Half,Weekly with half Kelly (safer),64746.135147663525,29.49227029532705,25.61072598011762,-2.490455531746452,81.03448275862068,0.6748259154961832,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,MSFT,stock,Weekly_Ladder_3strikes,"Weekly ladder: 95%, 97%, 100%",101576.9876040698,103.1539752081396,86.88643408498831,-0.7999592435366281,93.10344827586206,1.814946050246701,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,MSFT,stock,Weekly_MonthStart_AllIn,"Weekly all-in, only first week of month",50352.54371787954,0.7050874357590801,0.6568147572001193,-3.3545632044175324,61.53846153846154,0.03846796222147042,13,1.0732375085557837,False,False,False,False
Bear_Market_2022,MSFT,stock,Weekly_Avoid_OpEx,"Weekly all-in, skip options expiry weeks",68401.53981122536,36.803079622450724,31.846951219741015,-3.1134923663576988,77.77777777777779,0.6394011868208986,45,1.1334702258726899,False,False,False,False
Bear_Market_2022,MSFT,stock,Weekly_50_Daily_5,Weekly 50% + Daily 5% overlay,64746.135147663525,29.49227029532705,25.61072598011762,-2.490455531746452,81.03448275862068,0.6748259154961832,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,MSFT,stock,Portfolio_Equal_Weight,Weekly all-in split across 5 stocks,80243.60004874953,60.48720009749906,51.792057872238104,-1.2948460080150634,91.37931034482759,1.2790726033026416,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,MSFT,stock,Portfolio_Vol_Weight,"Weekly, weight by inverse volatility",80243.60004874953,60.48720009749906,51.792057872238104,-1.2948460080150634,91.37931034482759,1.2790726033026416,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,MSFT,stock,Weekly_Double_After_Loss,"Weekly, double position after loss",67759.61861101558,35.519237222031165,30.75471504687528,-0.3295342065654553,98.27586206896551,2.8197057663393044,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,MSFT,stock,Weekly_Safe_Periods,"Weekly all-in, skip high-vol periods",50682.45240770313,1.3649048154062622,18.61879823096615,-0.5755808105264892,80.0,0.5029823133007236,5,0.07939767282683094,False,False,False,False
Bear_Market_2022,QQQ,etf,Weekly_All_In_ATM,"Weekly ATM, 100% capital - proven winner",62360.97599183875,24.7219519836775,21.519304500229588,-4.201416469489808,68.96551724137932,0.444623482337307,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,QQQ,etf,Weekly_All_In_95,"Weekly 5% OTM, 100% capital - safer",76826.03255446558,53.652065108931154,46.073968748701574,0.0,100.0,2.5284264094414834,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,QQQ,etf,Weekly_All_In_97,"Weekly 3% OTM, 100% capital",74601.30787475103,49.20261574950206,42.33563131414784,-0.10267674873299894,98.27586206896551,2.2608155828410297,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,QQQ,etf,Daily_50pct_ATM,Daily ATM with 50% capital - safer compounding,31298.192417039692,-37.40361516592062,-33.26935399458092,-38.86624852843153,60.40955631399317,-0.1750551917178978,293,1.158110882956879,False,False,False,False
Bear_Market_2022,QQQ,etf,Daily_75pct_ATM,Daily ATM with 75% capital,31298.192417039692,-37.40361516592062,-33.26935399458092,-38.86624852843153,60.40955631399317,-0.1750551917178978,293,1.158110882956879,False,False,False,False
Bear_Market_2022,QQQ,etf,Daily_50pct_OTM5,Daily 5% OTM with 50% capital,89239.4927042844,78.47898540856882,64.90704358423535,-0.05522097488851654,99.65870307167235,5.050976525200264,293,1.158110882956879,False,False,False,False
Bear_Market_2022,QQQ,etf,Weekly_All_In_ATM_SL20,"Weekly ATM 100%, stop at -20%",62360.97599183875,24.7219519836775,21.519304500229588,-4.201416469489808,68.96551724137932,0.444623482337307,58,1.1334702258726899,False,False,False,False
Bear_Market_2022,QQQ,etf,Weekly_All_In_ATM_SL30,"Weekly ATM 100%, stop at -30%",62360.97599183875,24.7219519836775,21.519304500229588,-4.201416469489808,68.96551724137932,0.444623482337307,58,1.1334702258726899,False,False,False,False
